5082,37.365,1.4714,0.096001,13.289,5.8174,0
640,36.911,4.2999,0.25974,15.382,8.75,0
581,37.876,0.86244,0.38224,5.1388,2.375,0
995,35.136,6.865,0.12922,4.5717,3.3437,0
550,35.478,7.5586,0.30692,9.2489,3.0025,0
78396,33.088,10.465,0.33665,28.648,2.9261,1
3369,35.27,5.8906,0.20655,28.704,2.6974,0
1475,10.823,1.8311,0.11578,16.535,2,1
579,30.796,5.1813,0.14067,1.0305,1.875,0
3842,35.947,2.187,0.30252,7.0141,4.6628,0
957,37.568,2.214,0.10384,9.7094,2.8125,0
643,35.552,1.6501,0.17812,3.2292,2.7655,0
2298,35.859,3.5641,0.19131,12.53,2.2291,0
562,37.085,2.2703,0.48785,5.5892,2.2222,0
841,34.309,2.3824,0.13905,1.8903,1.4583,0
843,38.298,0.81408,0.28336,6.1188,1.7,0
1769,37.161,2.7954,0.20475,3.2882,2.1094,0
937,36.015,5.4213,0.2802,8.8193,2.8947,0
2381,32.615,6.7743,0.095393,0.66888,1.9231,0
1039,35.452,4.1303,0.217,0.46863,1.5067,0
540,33.981,7.133,0.32143,14.686,3.5714,0
13400,37.606,2.0683,0.093216,1.6081,6.7411,0
991,37.628,2.0521,0.26871,1.4736,2.7273,0
782,30.298,1.1964,0.18566,8.5359,2.5962,0
787,20.081,0.50419,0.27556,1.3737,13.793,0
960,47.822,2.3568,0.19753,1.3758,1.5763,0
879,37.332,1.1866,0.1744,10.306,4.9041,0
2653,31.669,54.656,0.10254,2.411,1.4732,0
568,50.157,3.4244,0.17929,19.006,3.6124,0
626,47.976,6.5793,0.2964,18.903,4.5833,0
858,50.172,2.5367,0.15275,11.529,4.9453,0
888,47.473,4.7966,0.08338,9.864,3.6552,0
669,50.393,0.80958,0.15515,12.961,5,0
722,44.414,0.33127,0.37371,1.6819,17.264,0
646,50.159,1.7935,0.19944,15.277,10.509,0
560,50.414,0.73551,0.080206,7.0222,4.4662,0
1045,43.031,0.88327,0.1547,19.456,3.2143,0
1020,47.88,7.9347,0.21795,29.535,6.0628,0
644,50.356,1.2105,0.25235,18.256,6.5909,0
1050,40.011,6.1256,0.15909,9.8003,1.8939,0
788,51.662,0.25661,0.394,0.92585,2.379,0
1602,48.549,2.2164,0.071454,24.276,5,0
595,47.412,1.7279,0.095353,19.55,5.6047,0
1428,50.006,2.3361,0.17,21.608,3.75,0
1755,47.684,7.2382,0.27857,25.587,5.8333,0
1079,39.908,4.6172,0.17983,4.434,5.6047,0
658,49.421,1.1495,0.12634,12.53,6.4583,0
1190,44.498,0.59958,0.32058,0.11429,19.047,0
1434,47.955,5.8634,0.20277,37.23,4.7059,0
1042,49.568,4.3375,0.19382,19.427,4.375,0
531,47.819,1.2253,0.11978,11.333,5.9615,0
1285,42.124,2.3201,0.11776,14.712,3.8214,0
587,44.777,15.795,0.1087,0.1411,1.8103,0
7116,47.841,11.309,0.11832,36.186,8.0208,0
663,50.621,2.5852,0.24375,11.965,3.284,0
5487,47.292,3.9052,0.078583,18.519,8.6899,0
547,51.013,0.72927,0.15194,4.7959,2.9191,0
664,47.017,2.8627,0.24962,1.3537,2.6316,0
795,49.545,2.7436,0.22845,24.643,6.0417,0
2139,42.848,2.0802,0.18005,26.383,4.0909,0
1775,49.215,5.2833,0.16008,19.866,4.375,0
5438,48.799,4.6958,0.11866,34.036,4.6528,0
814,39.269,1.2851,0.14683,3.1792,2.4083,0
526,48.39,1.2987,0.12783,8.1519,3.5029,0
665,49.042,3.7787,0.25676,18.751,9.25,0
779,43.691,2.2085,0.12385,3.0154,1.4201,0
962,47.888,4.6568,0.34259,19.873,5.4167,0
2594,49.045,6.9355,0.1139,30.67,3.7531,0
668,49.988,2.2543,0.13917,17.143,3.9408,0
8486,46.052,7.295,0.078666,28.971,4.7392,0
927,50.512,1.4731,0.19682,15.968,5.2544,0
6095,49.646,2.4859,0.1251,18.31,3.8094,0
880,48.808,4.5961,0.14815,25.236,3.5825,0
891,49.947,3.1117,0.096439,16.447,3.284,0
718,49.057,3.1123,0.25452,30.36,5.9615,0
1434,51.217,0.84348,0.16954,11.739,6,0
621,50.684,0.71198,0.2113,10.846,3.5937,0
979,48.195,3.6095,0.11655,8.1439,1.3136,0
709,50.372,2.2817,0.27269,13.965,4.0418,0
1510,50.752,1.1019,0.18158,14.666,4.2857,0
1116,51.166,0.89815,0.30195,8.5579,2.2917,0
627,49.121,3.9949,0.26795,14.718,6.5,0
1540,50.336,2.0568,0.29891,12.319,3.4783,0
3740,47.525,7.6814,0.16132,24.315,3.357,0
27329,46.609,14.011,0.23008,27.464,3.1944,0
60540,39.28,31.091,0.0932,24.977,3.7708,0
954,36.697,3.3747,0.084695,11.377,2.6272,0
637,43.053,0.71615,0.35389,6.5752,2.3645,0
673,48.495,5.7656,0.11678,17.639,4.0867,0
4524,41.465,9.2434,0.1411,13.251,2.8049,0
920,46.14,2.9575,0.12637,5.5908,2.6923,0
858,38.416,1.7604,0.2037,9.739,1.8188,0
1034,49.846,1.1088,0.10043,24.371,4.0909,0
655,37.511,1.4193,0.15412,7.0699,3.6765,0
723,48.715,1.7528,0.05842,7.6134,3.2692,0
1573,35.34,6.981,0.12883,6.4113,3.0833,0
719,50.971,1.2717,0.18498,11.36,5.2544,0
7817,37.951,6.8102,0.15306,13.153,1.131,0
25259,49.128,7.1395,0.13478,25,3.8971,0
1167,50.386,1.459,0.064884,9.1928,3.5544,0
8198,48.254,5.3652,0.20982,17.748,1.1361,0
16337,41.02,54.586,0.1735,38.763,2.7612,1
1398,48.059,2.812,0.15995,15.724,4.1304,0
1189,26.003,5.3818,0.14074,3.1897,1.4274,0
1080,51.033,0.81185,0.26062,19.405,6.6071,0
6359,49.355,6.2169,0.076372,24.493,3.4804,0
2782,49.428,2.5676,0.21076,17.211,3.0303,0
746,49.158,2.2565,0.098287,11.35,3.4268,0
1370,50.712,1.6545,0.084152,16.212,3.1242,0
1918,50.387,1.1767,0.10074,17.546,4.3787,0
1114,37.003,2.7747,0.19043,6.0794,2.6,0
1036,32.138,1.675,0.17249,17.073,3.2527,0
529,50.036,3.9741,0.23991,1.0061,1.7857,0
654,47.087,7.893,0.2433,20.609,2.0017,0
1635,49.744,2.9686,0.093407,30.568,4.8913,0
531,49.328,5.1205,0.19522,13.271,2.9412,0
545,37.593,5.8488,0.1347,22.412,6.3803,0
852,50.39,1.3693,0.12326,10.296,5.2544,0
2008,48.516,6.2866,0.21092,29.825,5.8824,0
3633,49.005,4.8343,0.10556,31.355,5.7979,0
1067,47.813,6.2567,0.30244,16.752,2.5,0
8304,48.742,5.2775,0.088992,26.971,1.875,0
3808,44.898,13.397,0.11817,14.925,1.7925,0
958,51.259,0.66785,0.099792,17.034,4,0
1016,51.057,0.74084,0.06171,0.92861,1.7157,0
1143,50.16,3.2771,0.1428,14.596,3.1522,0
839,49.825,3.222,0.1304,12.939,2.9,0
1101,42.431,3.7167,0.14273,15.493,3.8717,0
592,48.492,2.2905,0.1713,5.0682,5.2544,0
10570,34.192,17.988,0.11012,13.48,2.9741,0
507,44.88,1.0013,0.31767,9.6143,3.3929,0
1354,44.77,0.88634,0.11517,15.386,2.2556,0
1279,44.808,0.67089,0.23924,5.0327,2.037,0
5501,44.795,1.355,0.075696,14.283,4.7233,0
1477,44.542,1.6944,0.095487,9.7879,3.9583,0
9146,42.451,2.7788,0.10215,17.657,3.2,0
808,45.325,0.63044,0.17265,10.923,3.4211,0
4272,44.488,1.4315,0.12758,14.869,3.4722,0
4071,43.424,4.4505,0.13491,21.984,2.2283,0
2358,44.877,1.0858,0.22532,11.26,3.8043,0
2878,45.099,1.246,0.14958,14.383,3.4821,0
1439,44.017,2.8691,0.14025,25.918,4.7368,0
1696,45.692,0.27224,0.16434,17.994,3.5833,0
5320,41.527,3.3489,0.14596,22.055,3.2317,0
3526,43.976,1.8426,0.19392,22.867,3.4483,0
527,45.131,1.313,0.13464,13.601,3.4056,0
4414,44.898,1.2762,0.14082,16.007,4.5833,0
972,42.916,3.4332,0.216,5.634,2,0
10397,44.718,1.0685,0.12983,9.2674,3.6932,0
3513,45.32,0.50974,0.17453,12.259,2.8906,0
14730,44.696,1.6932,0.15833,11.313,2.2556,0
2245,44.285,1.8072,0.21163,12.441,2.1795,0
939,45.455,0.43751,0.17389,5.3496,2.3148,0
786,43.948,2.5456,0.23993,17.318,4.8872,0
9271,44.259,2.1012,0.31061,18.533,1.9712,0
959,40.618,7.2308,0.15369,3.6354,2.2807,0
3466,44.959,1.3454,0.2046,12.753,6.25,0
905,44.318,1.5739,0.31478,7.0036,2.3,0
30521,44.666,1.693,0.069249,18.728,4.5219,0
4376,42.727,4.0002,0.3643,18.604,2.6464,0
1652,44.432,1.3241,0.2336,13.948,3.2692,0
1980,24.307,1.6855,0.15999,9.1887,2.0588,0
830,44.745,0.73958,0.14758,13.149,4.8684,0
1191,44.626,0.9494,0.28357,16.437,2.9762,0
1654,44.937,0.98154,0.20511,13.046,2.8571,0
1541,45.263,0.54676,0.19681,6.263,2.4167,0
574,21.692,1.5025,0.11596,1.626,1.5949,0
1119,43.541,2.5236,0.22772,19.441,2.4074,0
11909,44.467,2.2276,0.10309,21.551,5.2632,0
1736,45.042,0.74305,0.14762,9.8001,3,0
923,37.579,2.2178,0.18945,5.7962,1.8103,0
892,35.302,71.688,0.46074,18.372,11.579,0
707,43.554,2.0716,0.10877,4.2002,2.4038,0
2885,25.823,3.1052,0.10544,1.1509,13.765,0
3459,24.7,12.634,0.070454,3.1728,1.3158,0
3794,42.699,4.0044,0.10116,13.468,3.0319,0
514,19.13,1.5725,0.19037,2.5288,3.2062,0
6132,31.964,4.3505,0.067405,18.503,3.9583,0
844,44.415,1.5366,0.21922,1.3305,2.2,0
785,24.371,2.4473,0.21074,0.44043,10.526,0
1007,20.518,0.32712,0.3885,1.3764,15.789,0
21658,29.512,24.078,0.13234,32.51,1.5392,1
589,38.156,3.2523,0.13494,4.052,1.7241,0
19607,42.285,15.593,0.070186,10.185,2.7394,0
83389,39.898,12.53,0.23837,26.515,2.5435,0
1090,24.36,4.311,0.096418,6.7511,2.5564,0
614,22.37,3.2395,0.10896,1.2334,5.7895,0
1504,42.928,5.0321,0.11678,9.3832,1.425,0
2476,42.978,3.3961,0.22674,5.7723,2.8195,0
1071,45.317,0.6798,0.14189,7.9861,5.4412,0
661,45.026,0.96,0.40802,3.8252,1.7812,0
778,44.275,4.0272,0.1296,1.6196,1.9828,0
1034,45.513,0.54385,0.11269,4.0272,4.6784,0
3531,42.309,5.8449,0.25368,15.328,1.7222,0
7114,43.383,4.4895,0.2746,19.574,1.6409,0
13877,44.331,1.9869,0.21595,17.611,3.373,0
953,44.817,1.0643,0.094105,12.746,5.3947,0
2624,45.419,0.37076,0.29798,4.6282,2.7206,0
1670,45.537,0.34802,0.072647,11.876,6.25,0
4806,45.69,0.32469,0.10013,7.8099,3.8158,0
738,44.799,1.0438,0.26797,18.674,3.9706,0
13444,43.856,3.1825,0.21434,11.272,4.0196,0
2621,44.969,1.0307,0.23784,7.1883,3.2759,0
1748,43.643,5.281,0.14049,21.994,3.8902,0
24187,44.941,1.2994,0.17764,12.061,7.5,0
1448,43.354,1.9429,0.16833,2.0844,4.067,0
899,43.529,3.0167,0.076446,11.606,2.6786,0
3100,40.436,1.9408,0.15785,13.611,3.9815,0
3075,45.311,0.80794,0.15811,15.533,4.2308,0
688,45.478,0.42394,0.18901,6.7247,4.6429,0
1689,44.428,2.1714,0.2005,9.5756,2.8509,0
538,44.753,0.97792,0.12419,10.282,3.3241,0
584,45.8,0.1739,0.13036,3.7263,4.375,0
1938,41.638,0.36827,0.11969,1.6271,3.5937,0
2918,40.148,1.674,0.12886,13.802,2.4324,0
40808,39.544,3.7357,0.088142,22.35,5.6946,0
3116,40.907,0.62651,0.15911,14.147,2.3611,0
1297,41.056,0.68072,0.17433,21.56,3.2292,0
2068,27.691,5.2176,0.18008,7.3906,3.2668,0
4083,39.875,2.888,0.14774,22.492,2.7976,0
17785,38.672,4.5083,0.33858,18.096,2.0896,0
1396,40.529,1.0601,0.25852,13.226,3.42,0
2899,40.723,1.6903,0.31721,12.689,4.8684,0
15325,36.549,11.526,0.19363,21.969,1.7958,0
849,40.087,2.2233,0.21664,11.901,5.2632,0
555,41.135,0.36913,0.29365,2.169,2.1429,0
3683,40.45,1.3694,0.32444,16.024,4.4792,0
5420,39.77,1.8813,0.29991,14.42,1.4623,0
5249,41.247,0.7429,0.13016,13.846,4.1467,0
1614,40.246,2.0269,0.16124,10.114,3.3654,0
5235,40.894,1.0683,0.15835,12.259,3.8158,0
7412,39.381,4.1367,0.26353,18.113,2.9878,0
82198,35.152,16.341,0.23634,32.026,2.1581,1
19292,38.415,6.1952,0.047004,18.299,3.0114,0
5343,39.488,2.5632,0.36798,12.72,3.6667,0
1100,40.737,1.5192,0.30812,10.53,3.096,0
3523,41.316,0.61908,0.13592,10.008,5.9259,0
7991,40.841,0.91988,0.31625,13.132,3.5811,0
706,39.793,2.5125,0.20881,10.748,2.2826,0
1459,40.92,0.99711,0.36186,7.6019,2.5,0
1909,40.809,1.1412,0.20048,9.1683,1.25,0
1015,39.837,1.3933,0.16917,4.1058,2.6042,0
1083,41.793,0.17883,0.16087,7.0843,4.7222,0
640,40.628,0.77733,0.14815,6.917,3,0
874,31.747,16.338,0.18836,0.48134,3.625,0
849,41.88,0.10806,0.15881,7.0803,2.037,0
591,40.721,1.5075,0.16371,9.1921,2.7701,0
1729,41.189,0.73946,0.22584,11.381,3.0208,0
638,41.335,0.46743,0.11508,10.551,6.875,0
3814,40.864,1.1418,0.20672,4.2732,5.9375,0
32342,40.457,1.7592,0.24528,9.2605,3.2971,0
1757,38.389,2.38,0.13749,7.6313,6.1765,0
2076,40.963,1.1152,0.31218,12.011,3.8,0
997,41.845,0.1313,0.33854,3.2494,4.0789,0
4008,34.192,1.8922,0.11586,17.283,3.87,0
2149,41.113,0.80444,0.28114,8.9731,3.4821,0
1186,40.532,1.4598,0.20818,3.8366,6.6071,0
712,35.204,5.1706,0.086492,14.845,4.9708,0
862,39.039,2.8059,0.15203,0.69142,2.7778,0
1305,41.134,0.99734,0.17072,7.4384,3.5088,0
564,41.677,0.2292,0.34182,1.9581,3.6667,0
2476,41.474,0.43108,0.13683,3.4468,1.3942,0
2423,37.208,1.8783,0.29137,23.845,5.8333,0
8971,32.531,8.6205,0.092534,21.378,9.375,0
630,28.814,3.929,0.24457,0.90103,1.8307,0
2077,28.052,2.9024,0.22276,10.55,5.1389,0
1242,36.781,4.4271,0.078962,13.082,6.0526,0
878,35.568,3.0039,0.12426,7.5532,4.7059,0
593,25.379,1.942,0.10994,0.18988,1.9493,0
666,37.568,1.4887,0.21143,12.39,11.278,0
633,36.694,2.9614,0.21738,2.7703,1.5038,0
1309,31.591,6.422,0.1308,2.4039,1.8571,0
831,32.162,2.6728,0.093266,9.4683,2.7778,0
617,37.186,1.3218,0.14839,4.2415,3.2164,0
794,26.408,4.8385,0.089113,19.917,3.5885,0
2074,36.544,4.3917,0.11535,7.3633,8.1579,0
551,37.73,1.083,0.18221,26.968,4.8214,0
14705,33.603,10.28,0.13143,12.705,2.5694,0
732,38.493,0.39749,0.13261,9.8203,2.3958,0
3696,23.208,6.5053,0.14785,10.315,2.5,0
970,35.994,2.1752,0.12113,3.4337,2.834,0
896,36.302,9.865,0.088137,3.7973,3.6957,0
1217,36.196,3.0995,0.29568,11.338,3.3333,0
1183,25.347,2.6238,0.13413,0.45754,1.2531,0
2387,34.436,3.9191,0.081685,15.413,2.47,0
603,27.328,1.1525,0.16543,5.6858,4.5,0
500,37.298,1.6252,0.26838,14.42,6.3889,0
2060,22.692,2.4499,0.39283,9.0907,10.088,0
38810,33.989,3.2374,0.20631,21.517,3.8462,0
835,32.595,5.7595,0.12348,9.0203,8.6466,0
1505,36.598,2.4982,0.27938,14.312,3.1,0
1767,37.081,1.7376,0.2013,22.371,10.048,0
4118,37.448,1.341,0.25036,20.078,5.6481,0
30374,33.712,9.1489,0.1375,22.289,9.5694,0
6872,37.897,1.1733,0.16935,26.097,10.556,0
13372,27.301,3.9881,0.3002,21.06,2.069,1
2014,37.425,1.6554,0.28422,19.381,5.6667,0
16161,35.112,10.115,0.083029,25.449,2.2753,0
660,38.609,0.2381,0.23396,4.7625,5.9615,0
6317,33.522,8.3955,0.20581,14.983,3.0702,0
1756,37.95,1.2538,0.11707,17.908,4,0
1278,35.469,3.1097,0.13148,1.8015,1.875,0
3711,36.964,2.4811,0.18229,0.42459,1.3426,0
64858,30.996,25.013,0.10789,27.739,2.5,0
735,37.51,0.87847,0.24209,14.492,4.8246,0
703,37.932,0.7777,0.16794,29.46,4.5588,0
32361,35.269,4.4443,0.10093,13.754,3.8961,0
1523,35.75,1.4361,0.15118,8.8663,5.5728,0
988,37.235,1.9145,0.2018,20.299,5.3125,0
3243,37.712,1.2677,0.0613,23.4,9.5455,0
614,38.648,0.2997,0.33736,5.642,3.8462,0
643,36.561,3.1825,0.14751,19.045,3.0471,0
1819,37.48,1.8109,0.17667,5.6407,4.0625,0
671,18.773,0.9621,0.11914,4.9848,1.7187,0
1285,21.097,0.63256,0.27041,1.326,11.822,0
744,38.769,1.7127,0.10124,14.301,2.5299,0
727,38.001,1.066,0.1154,17.644,4.0867,0
543,34.678,3.5186,0.11003,9.1128,4.2692,0
536,30.007,2.2798,0.10846,11.274,3.5029,0
2177,20.01,4.7032,0.073874,5.5379,22.451,0
1333,38.605,1.2593,0.094579,9.7366,7.8816,0
842,38.682,0.7443,0.13156,11.868,3.2,0
774,23.376,4.2889,0.14885,0.25193,2.0209,0
7975,31.823,5.6694,0.12571,24.739,4.6863,0
5235,37.828,2.1281,0.077902,37.326,4.2,0
1778,38.748,1.0006,0.11452,15.461,4.8913,0
1261,38.196,2.2923,0.27473,10.223,8.9325,0
1374,37.419,4.6045,0.12412,5.496,1.6463,0
1010,30.944,1.5721,0.22955,6.1709,2.2,0
587,38.831,1.4383,0.12439,8.9136,6.3462,0
1264,27.398,5.0196,0.14107,6.0631,3.0025,0
1357,27.507,2.4386,0.2636,9.8235,3.7948,0
1190,25.406,0.53358,0.43367,2.458,10.509,0
6947,37.366,4.383,0.1183,29.991,5.2544,0
9161,35.509,6.005,0.11069,13.047,2.8947,0
941,19.05,1.1548,0.17298,0.39736,1.642,0
4271,37.66,2.6872,0.22879,19.577,2.25,0
12678,37.005,4.8429,0.1318,35.717,5.8333,0
931,36.14,5.2114,0.20417,11.768,4.4247,0
8100,36.95,3.8959,0.13739,15.446,4.7767,0
1503,34.283,8.4173,0.13439,9.1535,3.6377,0
2894,36.35,1.9856,0.14122,18.861,4.476,0
7240,37.737,6.9456,0.1281,31.997,3.9071,0
735,25.857,2.8163,0.14879,0.20778,3.9933,0
760,38.772,0.80476,0.11417,11.002,4.9625,0
16041,37.904,2.2922,0.10789,19.405,8.1068,0
501,38.012,2.1156,0.29575,15.687,5.2544,0
709,36.173,2.6145,0.18027,4.2949,2.0652,0
2701,37.623,2.1016,0.2013,20.79,4.2391,0
654,17.901,0.50235,0.35855,4.9447,2.26,1
2990,38.735,1.5454,0.16474,4.8201,4.1667,0
17907,35.425,7.8766,0.038838,23.901,5.0497,0
875,39.115,0.89296,0.12681,15.349,3.9408,0
572,38.855,1.0017,0.26,7.4326,2.2727,0
14053,39.366,0.68591,0.16793,10.556,2.6786,0
1181,38.507,1.2339,0.17086,13.833,5.625,0
2337,37.599,2.2616,0.17083,24.097,4.1597,0
648,38.472,1.169,0.16667,12.683,3.75,0
739,23.566,1.4311,0.18328,0.75786,1.201,0
512,38.77,1.5406,0.23704,8.2566,2.9556,0
1309,39.14,0.68863,0.22445,9.7547,2.8125,0
1865,37.808,4.1297,0.20792,20.181,3.2609,0
521,39.317,0.41986,0.23033,8.2135,5.5769,0
2838,37.723,2.5214,0.096824,19.245,3.3437,0
1511,38.921,1.0473,0.13266,9.4554,3.3278,0
594,39.552,0.38869,0.20798,3.8399,1.5179,0
3972,39.696,0.22684,0.20453,6.4693,2.6667,0
2021,37.258,2.5268,0.28069,21.479,3.6,0
7065,37.023,3.368,0.18381,28.806,4.2143,0
1096,23.565,2.233,0.095296,2.5345,2.8023,0
1081,28.266,5.4683,0.1412,3.908,2.1742,0
2011,38.927,0.94451,0.11776,12.339,2.3353,0
28301,34.273,7.4116,0.080813,11.381,4.9981,0
2883,29.303,13.228,0.1008,1.215,1.8182,0
798,39.578,0.31414,0.18136,8.2241,2.8409,0
652,33.637,1.2344,0.16718,6.5042,3.4154,0
794,21.339,2.4205,0.15481,0.6416,4.2035,0
11647,37.756,3.7427,0.16229,17.81,4.5038,0
2878,39.206,0.93198,0.16121,9.5995,3.6111,0
625,38.123,3.18,0.28617,9.3213,4.0385,0
875,35.856,1.2844,0.23777,9.2898,3.5937,0
7895,38.076,4.2593,0.1632,18.543,4.4231,0
2808,36.26,3.9493,0.12217,20.479,3.75,0
655,38.899,1.1898,0.22743,10.146,3.284,0
1102,38.186,1.3728,0.16537,12.318,6.0714,0
3649,39.55,0.31215,0.46543,2.4204,2.2857,0
567,39.787,0.16786,0.41236,1.9337,1.1,0
6351,38.185,2.0233,0.1068,21.231,2.9067,0
1206,39.436,0.5179,0.17403,5.117,2.2727,0
754,37.96,2.582,0.32058,7.5342,5,0
529,39.25,0.52753,0.11662,6.757,3.8889,0
35207,37.517,3.121,0.071875,21.009,4.1987,0
1482,38.698,2.0301,0.1165,20.546,5.7798,0
1171,39.521,0.42719,0.27802,3.4159,3.6111,0
4006,37.521,3.9031,0.18546,22.503,7.0934,0
4168,35.573,11.17,0.24383,15.961,2.2297,0
618,37.717,3.1027,0.23409,18.686,6.8182,0
949,25.615,3.8363,0.079004,0.34945,1.5524,0
12219,35.757,8.4687,0.095897,21.408,3.0921,0
12697,27.271,35.435,0.35566,34.14,2.1,1
1224,35.619,5.2848,0.15338,2.1092,1.3827,0
1144,38.625,1.6749,0.20338,14.244,2.5,0
1277,37.801,1.2353,0.17257,8.9652,3.7,0
741,38.058,1.6552,0.20583,8.1361,2.9191,0
3817,33.665,20.484,0.067505,0.45397,2.034,0
8944,36.68,3.9508,0.21292,30.828,3.8462,0
4414,37.185,3.3914,0.32774,19.985,3.5577,0
869,33.746,15.108,0.12344,3.2176,1.8062,0
2341,33.889,1.9914,0.1871,12.242,3.6957,0
2001,35.445,10.491,0.11204,1.6127,2.1241,0
702,17.192,2.0186,0.1875,0.35076,1.9557,0
534,41.532,1.5261,0.17457,3.688,4.0116,0
2361,43.177,0.68191,0.23423,7.4476,2.9826,0
